first_arrival_time,success,num_alerted,environment,policy
1.7832771991039549,True,5,urban,Local Small
3.111942853862071,True,5,urban,Local Small
1.6916952576252136,True,5,urban,Local Small
0.6208128774250016,True,5,urban,Local Small
3.0008998055361356,True,5,urban,Local Small
1.8651974840942835,True,3,urban,Local Small
1.6798218926173956,True,5,urban,Local Small
2.0268492352479743,True,5,urban,Local Small
1.8671220428725364,True,5,urban,Local Small
0.21937039171389383,True,5,urban,Local Small
1.0087694833561032,True,5,urban,Local Small
2.1349405231891145,True,5,urban,Local Small
7.988808543738065,False,1,urban,Local Small
2.7306925822202457,True,3,urban,Local Small
1.6409385890162511,True,5,urban,Local Small
2.614221547537987,True,5,urban,Local Small
1.9160824215721934,True,5,urban,Local Small
0.0,True,5,urban,Local Small
2.699183071903997,True,5,urban,Local Small
0.8734890131241668,True,5,urban,Local Small
1.6923122915820965,True,5,urban,Local Small
1.2597234212655688,True,5,urban,Local Small
1.324080106660511,True,5,urban,Local Small
0.0,True,5,urban,Local Small
3.086700243505487,True,5,urban,Local Small
3.354567867018625,True,5,urban,Local Small
2.6110981735063112,True,5,urban,Local Small
3.3690543664200168,True,5,urban,Local Small
1.2684595532962866,True,5,urban,Local Small
1.7170216617373595,True,5,urban,Local Small
1.1470488425715033,True,5,urban,Local Small
2.7949178886594357,True,5,urban,Local Small
0.5621639798116165,True,5,urban,Local Small
2.904772741411472,True,5,urban,Local Small
1.0983916575833752,True,5,urban,Local Small
1.6933645788218565,True,4,urban,Local Small
1.608475578970032,True,5,urban,Local Small
1.555241113187134,True,5,urban,Local Small
1.8954278791227492,True,5,urban,Local Small
0.9715018801861232,True,5,urban,Local Small
2.191310276853934,True,5,urban,Local Small
1.5484980840831104,True,3,urban,Local Small
0.11088847047760941,True,5,urban,Local Small
1.5088412489616922,True,5,urban,Local Small
2.023979805748281,True,5,urban,Local Small
0.942830584570165,True,5,urban,Local Small
2.3774009229668462,True,4,urban,Local Small
2.99230695187459,True,5,urban,Local Small
2.0097097307703535,True,5,urban,Local Small
0.0,True,5,urban,Local Small
1.7777452941193996,True,5,urban,Local Small
3.8664785065080536,True,5,urban,Local Small
1.8332483261033068,True,5,urban,Local Small
0.9989645747123232,True,5,urban,Local Small
1.1786669312511324,True,5,urban,Local Small
2.1673393262759078,True,5,urban,Local Small
1.9539648070063067,True,5,urban,Local Small
0.48844224560953964,True,5,urban,Local Small
2.8014921583258676,True,5,urban,Local Small
1.3470125753585607,True,4,urban,Local Small
0.9096827394568495,True,5,urban,Local Small
1.5621476450875538,True,5,urban,Local Small
1.178435215472589,True,5,urban,Local Small
1.378658625914544,True,5,urban,Local Small
1.4510111429509573,True,5,urban,Local Small
0.9314421452438508,True,5,urban,Local Small
2.0650188250581847,True,3,urban,Local Small
1.6931362955445028,True,5,urban,Local Small
2.342288398439919,True,5,urban,Local Small
3.4179918546072785,True,3,urban,Local Small
1.216445081877727,True,5,urban,Local Small
4.46418731328067,True,5,urban,Local Small
2.4593461069246123,True,4,urban,Local Small
0.946969481070735,True,5,urban,Local Small
0.16386359297017905,True,5,urban,Local Small
0.846703618364087,True,5,urban,Local Small
0.7889647677421234,True,5,urban,Local Small
2.993578412130488,True,4,urban,Local Small
1.3725775465879568,True,5,urban,Local Small
1.1467831774573753,True,5,urban,Local Small
3.6745056548164965,True,3,urban,Local Small
2.2508706856061345,True,5,urban,Local Small
1.0611899172622128,True,5,urban,Local Small
3.6784961862835446,True,5,urban,Local Small
2.8969831398083397,True,5,urban,Local Small
3.5813909651079405,True,5,urban,Local Small
2.3300578001722947,True,5,urban,Local Small
2.777839716949877,True,5,urban,Local Small
1.7514116664138994,True,5,urban,Local Small
0.855646342317867,True,5,urban,Local Small
0.5473050264088888,True,5,urban,Local Small
1.6357136293271415,True,5,urban,Local Small
3.0535167224699635,True,5,urban,Local Small
0.807279529420963,True,5,urban,Local Small
2.5500511925875022,True,5,urban,Local Small
1.5489742427435813,True,5,urban,Local Small
